remark: ../source/haar.cpp:3344:11: Inlining function 'weakClassifier(int, ap_uint<18>*, int, int)' into 'cascadeClassifier(MyPoint, ap_uint<18> (*) [25], ap_uint<26> (*) [2])'
remark: ../source/haar.cpp:3335:7: Inlining function 'get_all_data(ap_uint<18>*, ap_uint<10>*, ap_uint<18>*)' into 'cascadeClassifier(MyPoint, ap_uint<18> (*) [25], ap_uint<26> (*) [2])'
remark: ../source/haar.cpp:2944:0: Inlining function 'classifier0(ap_uint<18> (*) [25], int)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'classifier1(ap_uint<18> (*) [25], int)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'classifier2(ap_uint<18> (*) [25], int)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'classifier3(ap_uint<18> (*) [25], int)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'classifier4(ap_uint<18> (*) [25], int)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'classifier5(ap_uint<18> (*) [25], int)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'classifier6(ap_uint<18> (*) [25], int)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'classifier7(ap_uint<18> (*) [25], int)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'classifier8(ap_uint<18> (*) [25], int)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'classifier9(ap_uint<18> (*) [25], int)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'classifier10(ap_uint<18> (*) [25], int)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'classifier11(ap_uint<18> (*) [25], int)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'classifier12(ap_uint<18> (*) [25], int)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'classifier13(ap_uint<18> (*) [25], int)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'classifier14(ap_uint<18> (*) [25], int)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'classifier15(ap_uint<18> (*) [25], int)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'classifier16(ap_uint<18> (*) [25], int)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'classifier17(ap_uint<18> (*) [25], int)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'classifier18(ap_uint<18> (*) [25], int)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'classifier19(ap_uint<18> (*) [25], int)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'classifier20(ap_uint<18> (*) [25], int)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'classifier21(ap_uint<18> (*) [25], int)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'classifier22(ap_uint<18> (*) [25], int)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'classifier23(ap_uint<18> (*) [25], int)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'classifier24(ap_uint<18> (*) [25], int)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'classifier25(ap_uint<18> (*) [25], int)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'classifier26(ap_uint<18> (*) [25], int)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'classifier27(ap_uint<18> (*) [25], int)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'classifier28(ap_uint<18> (*) [25], int)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'classifier29(ap_uint<18> (*) [25], int)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'classifier30(ap_uint<18> (*) [25], int)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'classifier31(ap_uint<18> (*) [25], int)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'classifier32(ap_uint<18> (*) [25], int)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'classifier33(ap_uint<18> (*) [25], int)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'classifier34(ap_uint<18> (*) [25], int)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'classifier35(ap_uint<18> (*) [25], int)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'classifier36(ap_uint<18> (*) [25], int)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'classifier37(ap_uint<18> (*) [25], int)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'classifier38(ap_uint<18> (*) [25], int)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'classifier39(ap_uint<18> (*) [25], int)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'classifier40(ap_uint<18> (*) [25], int)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'classifier41(ap_uint<18> (*) [25], int)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'classifier42(ap_uint<18> (*) [25], int)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'classifier43(ap_uint<18> (*) [25], int)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'classifier44(ap_uint<18> (*) [25], int)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'classifier45(ap_uint<18> (*) [25], int)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'classifier46(ap_uint<18> (*) [25], int)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'classifier47(ap_uint<18> (*) [25], int)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'classifier48(ap_uint<18> (*) [25], int)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'classifier49(ap_uint<18> (*) [25], int)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'classifier50(ap_uint<18> (*) [25], int)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'classifier51(ap_uint<18> (*) [25], int)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'get_bank(ap_uint<10>)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'get_offset(ap_uint<10>)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'myRound(float)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'get_data0(int, ap_uint<18>*)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'get_data4(int, ap_uint<18>*)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'get_data6(int, ap_uint<18>*)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'get_data7(int, ap_uint<18>*)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'get_data8(int, ap_uint<18>*)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'get_data10(int, ap_uint<18>*)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'get_data13(int, ap_uint<18>*)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'get_data14(int, ap_uint<18>*)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'get_data16(int, ap_uint<18>*)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'get_data17(int, ap_uint<18>*)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'get_data19(int, ap_uint<18>*)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'get_data21(int, ap_uint<18>*)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'get_data22(int, ap_uint<18>*)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'get_data23(int, ap_uint<18>*)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'get_data24(int, ap_uint<18>*)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'get_data25(int, ap_uint<18>*)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'get_data26(int, ap_uint<18>*)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2944:0: Inlining function 'get_data27(int, ap_uint<18>*)' into 'processImage(float, int, int, int*, int*, int*, int*, int*, unsigned char (*) [320], MySize)'
remark: ../source/haar.cpp:2832:0: Inlining function 'myRound(float)' into 'detectFaces'
remark: ../source/haar.cpp:2832:0: Inlining function '__hls_fptosi_float_i32' into 'detectFaces'
remark: ../source/haar.cpp:2832:0: Inlining function 'imageScaler(int, int, unsigned char (*) [320], int, int, unsigned char (*) [320])' into 'detectFaces'
remark: ../source/haar.cpp:3125:0: Applying array_partition to '_ZZ17cascadeClassifier7MyPointPA25_7ap_uintILi18EEPA2_S0_ILi26EEE5coord': Complete partitioning on dimension 1.
remark: ../source/haar.cpp:2971:0: Applying array_partition to '_ZZ12processImagefiiPiS_S_S_S_PA320_h6MySizeE3SII': Complete partitioning on dimension 1. Complete partitioning on dimension 2.
remark: ../source/haar.cpp:2967:0: Applying array_partition to '_ZZ12processImagefiiPiS_S_S_S_PA320_h6MySizeE2SI': Complete partitioning on dimension 1. Complete partitioning on dimension 2.
remark: ../source/haar.cpp:2963:0: Applying array_partition to '_ZZ12processImagefiiPiS_S_S_S_PA320_h6MySizeE2II': Complete partitioning on dimension 1. Complete partitioning on dimension 2.
remark: ../source/haar.cpp:2959:0: Applying array_partition to '_ZZ12processImagefiiPiS_S_S_S_PA320_h6MySizeE1I': Complete partitioning on dimension 1. Complete partitioning on dimension 2.
remark: ../source/haar.cpp:959:11: Applying array_partition to 'data_from_banks.i.i': Complete partitioning on dimension 1.
remark: ../source/haar.cpp:3140:11: Applying array_partition to 'values.i': Complete partitioning on dimension 1.
remark: ../source/haar.cpp:3144:11: Applying array_partition to 'addr_list.i': Complete partitioning on dimension 1.
remark: ../source/haar.cpp:3148:6: Applying array_partition to 'enable_list.i': Complete partitioning on dimension 1.
remark: ../source/haar.cpp:3151:11: Applying array_partition to '_II.i': Complete partitioning on dimension 1.
remark: ../source/haar.cpp:2955:17: Applying array_partition to 'L': Complete partitioning on dimension 1.
warning: ../source/haar.cpp:1025:14: Array transformation on index using bit extension logic may lead to poor performance. Please use int or long for array index computation to benefit from optimizations.
warning: ../source/haar.cpp:1025:14: Array transformation on index using bit extension logic may lead to poor performance. Please use int or long for array index computation to benefit from optimizations.
